1,2567.0,125.0,1,0,2,7,121.0,1,1,67,1,0,140.0,258,1
0,2475.0,125.0,1,0,0,7,15.0,1,1,12,1,0,120.0,567,1
0,4417.0,6665.0,1,0,10,7,7375.0,1,1,3,1,0,0.0,0,1
0,235.0,9.0,1,0,10,7,85.0,1,1,5,1,0,120.0,0,1
1,3492.0,5.0,1,0,13,3,75.0,1,1,6,1,0,0.0,1000,1
1,4767.0,25.0,1,0,9,0,25.0,1,1,12,1,0,410.0,2510,1
1,2275.0,11.0,1,0,10,7,25.0,1,1,7,1,0,100.0,809,1
1,3442.0,425.0,1,0,6,0,325.0,1,1,2,0,0,274.0,610,1
0,2842.0,35.0,1,0,12,7,835.0,1,0,0,0,2,280.0,0,1
1,6775.0,55.0,1,0,4,8,13.0,1,1,1,1,0,0.0,0,1
1,2042.0,1835.0,1,0,1,7,225.0,1,1,1,0,0,100.0,150,1
0,4742.0,8.0,1,0,4,0,65.0,1,1,6,0,0,375.0,51100,1
1,3625.0,5.0,1,0,1,0,25.0,1,1,6,0,0,0.0,367,1
1,3267.0,55.0,1,0,10,3,55.0,1,1,12,1,0,408.0,1000,1
1,4858.0,65.0,1,0,10,3,6.0,1,0,0,1,0,350.0,0,1
1,3992.0,54.0,2,2,0,7,5.0,1,1,3,0,0,200.0,1000,1
1,3358.0,275.0,1,0,9,7,425.0,1,1,6,0,0,204.0,0,1
0,1883.0,95.0,1,0,12,7,1625.0,1,1,6,1,0,40.0,600,1
0,2692.0,135.0,1,0,10,3,5.0,1,1,2,0,0,0.0,5000,1
0,3125.0,375.0,1,0,2,3,625.0,1,1,9,1,0,181.0,0,1
0,565.0,16.0,1,0,7,2,0.0,1,1,15,0,0,0.0,247,1
1,43.0,29.0,2,2,2,3,175.0,1,1,8,0,0,100.0,375,1
1,2233.0,11.0,1,0,12,7,2.0,1,1,1,0,0,80.0,278,1
1,2725.0,1665.0,1,0,2,3,5085.0,1,1,9,0,0,399.0,827,1
1,3283.0,25.0,1,0,2,3,275.0,1,1,6,0,0,160.0,2072,1
1,2325.0,15.0,1,0,10,7,2375.0,1,1,3,1,0,0.0,582,1
0,4033.0,754.0,2,2,10,3,8.0,1,1,14,0,0,0.0,2300,1
0,305.0,65.0,1,0,1,0,4.0,1,1,7,1,0,0.0,3065,1
0,5283.0,15.0,1,0,1,7,55.0,1,1,14,0,0,0.0,2200,1
0,4667.0,46.0,1,0,2,3,415.0,1,1,11,1,0,440.0,6,1
0,5833.0,10.0,1,0,10,7,4.0,1,1,14,0,0,0.0,1602,1
1,3733.0,65.0,1,0,9,3,425.0,1,1,12,1,0,93.0,0,1
1,2308.0,25.0,1,0,1,7,1085.0,1,1,11,1,0,60.0,2184,1
1,3275.0,15.0,1,0,2,3,55.0,1,1,3,1,0,0.0,0,1
0,2167.0,115.0,2,2,7,4,0.0,1,1,11,1,0,0.0,0,1
0,285.0,304.0,2,2,13,3,254.0,1,1,1,0,0,70.0,0,1
0,6867.0,15.0,1,0,4,8,0.0,1,1,14,0,0,0.0,3376,1
1,28.0,2.0,1,0,8,3,4165.0,1,1,2,1,0,181.0,0,1
1,3408.0,8.0,2,2,9,0,4.0,1,1,1,1,0,280.0,2000,1
1,2767.0,2.0,1,0,13,3,1.0,1,1,4,0,0,140.0,7544,1
1,44.0,2.0,1,0,9,7,175.0,1,1,2,1,0,0.0,15,1
1,2508.0,171.0,1,0,13,7,1665.0,1,1,1,1,0,395.0,20,1
1,32.0,175.0,2,2,4,3,4.0,1,0,0,1,0,393.0,0,1
0,6058.0,165.0,1,0,10,7,11.0,1,0,0,1,0,21.0,10561,1
0,4083.0,10.0,1,0,10,3,175.0,1,0,0,0,0,29.0,837,1
1,1933.0,95.0,1,0,10,7,1.0,1,0,0,1,0,60.0,400,1
0,3233.0,54.0,1,0,2,7,4.0,1,0,0,0,0,440.0,11177,1
1,3667.0,325.0,1,0,10,3,9.0,1,0,0,1,0,102.0,639,1
1,375.0,1125.0,2,2,3,7,15.0,0,0,0,1,0,431.0,0,1
0,2508.0,254.0,2,2,0,7,25.0,1,0,0,1,0,370.0,0,1
1,4133.0,0.0,1,0,1,0,15.0,1,0,0,0,0,0.0,0,1
1,56.0,125.0,1,0,8,3,8.0,1,0,0,1,0,24.0,2028,1
0,4983.0,13585.0,1,0,8,3,85.0,1,0,0,1,0,0.0,0,1
1,2267.0,105.0,1,0,10,3,1335.0,1,0,0,0,0,100.0,0,1
1,27.0,15.0,2,2,12,7,375.0,1,0,0,1,0,260.0,1065,1
1,25.0,125.0,1,0,0,7,3.0,1,0,0,1,2,20.0,0,1
0,2608.0,8665.0,1,0,0,7,1415.0,1,0,0,0,0,160.0,150,1
0,1842.0,925.0,1,0,10,7,121.0,1,1,4,0,0,60.0,540,1
1,2017.0,817.0,1,0,0,7,196.0,1,1,14,0,0,60.0,158,1
1,4767.0,29.0,1,0,1,0,15.0,1,1,20,0,0,0.0,15000,1
0,2125.0,2335.0,1,0,6,0,5.0,1,1,4,0,2,80.0,0,1
0,2067.0,3.0,1,0,10,7,165.0,1,1,3,0,0,100.0,6,1
0,5708.0,195.0,1,0,1,7,55.0,1,1,7,0,0,0.0,3000,1
0,2242.0,5665.0,1,0,10,7,2585.0,1,1,7,0,0,129.0,3257,1
1,4875.0,85.0,1,0,1,3,125.0,1,1,9,0,0,181.0,1655,1
1,40.0,65.0,1,0,0,0,35.0,1,1,1,0,0,0.0,500,1
1,4058.0,5.0,1,0,1,7,5.0,1,1,7,0,0,0.0,3065,1
0,2867.0,104.0,1,0,1,7,25.0,1,1,5,1,0,300.0,1430,1
0,3308.0,4625.0,1,0,10,3,1625.0,1,1,2,0,0,0.0,0,1
1,2133.0,105.0,1,0,1,7,3.0,1,0,0,1,0,0.0,0,1
1,42.0,205.0,1,0,6,3,5125.0,1,0,0,0,0,400.0,0,1
1,4175.0,96.0,1,0,13,7,25.0,1,0,0,0,0,510.0,600,1
1,2267.0,1585.0,2,2,12,7,3085.0,1,1,6,0,0,80.0,0,1
1,345.0,404.0,2,2,6,0,85.0,1,1,7,1,0,195.0,0,1
1,2825.0,504.0,2,2,1,0,15.0,1,1,8,1,0,144.0,7,1
1,3317.0,3165.0,2,2,13,7,3165.0,1,1,3,1,0,380.0,0,1
1,4817.0,7625.0,1,0,12,3,155.0,1,1,12,0,0,0.0,790,1
1,2758.0,204.0,2,2,0,7,2.0,1,1,3,1,0,370.0,560,1
1,2258.0,1004.0,1,0,13,7,4.0,1,1,9,0,0,60.0,396,1
0,2408.0,5.0,1,0,10,3,125.0,1,1,1,0,0,0.0,678,1
0,4133.0,1.0,1,0,6,0,225.0,1,0,0,1,0,0.0,300,1
1,2483.0,275.0,1,0,1,7,225.0,1,1,6,0,0,,600,1
0,2075.0,1025.0,1,0,10,7,71.0,1,1,2,1,0,49.0,0,1
1,3633.0,2125.0,2,2,12,7,85.0,1,1,1,0,0,50.0,1187,1
0,3542.0,12.0,1,0,10,3,14.0,1,1,8,0,0,0.0,6590,1
0,7158.0,0.0,,,,,0.0,0,0,0,0,1,,0,1
1,2867.0,9335.0,1,0,10,3,5665.0,1,1,6,0,0,381.0,168,1
1,3517.0,25.0,1,0,8,7,45.0,1,1,7,0,0,150.0,1270,1
1,395.0,425.0,1,0,1,0,65.0,1,1,16,0,0,117.0,1210,1
1,3933.0,5875.0,1,0,2,3,10.0,1,1,14,1,0,399.0,0,1
1,2433.0,6625.0,2,2,3,7,55.0,1,0,0,1,2,100.0,0,1
1,6008.0,145.0,1,0,5,2,18.0,1,1,15,1,0,0.0,1000,1
1,2308.0,115.0,1,0,6,7,35.0,1,1,9,0,0,56.0,742,1
1,2667.0,271.0,2,2,2,7,525.0,1,1,1,0,0,211.0,0,1
1,4817.0,35.0,1,0,0,7,35.0,1,0,0,0,2,230.0,0,1
1,4117.0,404.0,1,0,2,3,7.0,1,1,8,0,0,320.0,0,1
1,5592.0,115.0,1,0,5,2,5.0,1,1,5,0,0,0.0,8851,1
1,5392.0,9625.0,1,0,4,7,8665.0,1,1,5,0,0,0.0,0,1
0,1892.0,925.0,2,2,1,7,1.0,1,1,4,1,0,80.0,500,1
0,5008.0,1254.0,1,0,0,7,229.0,1,1,3,1,0,156.0,0,1
1,6542.0,11.0,1,0,4,8,20.0,1,1,7,1,0,22.0,0,1
0,1758.0,9.0,1,0,0,7,1375.0,1,0,0,1,0,0.0,0,1
0,1883.0,954.0,1,0,0,7,85.0,1,0,0,0,0,100.0,0,1
0,3775.0,55.0,1,0,10,7,125.0,1,0,0,1,0,228.0,0,1
1,2325.0,4.0,1,0,1,0,25.0,1,0,0,1,0,160.0,0,1
1,1808.0,55.0,1,0,8,7,5.0,1,0,0,0,0,80.0,0,1
0,225.0,846.0,2,2,13,7,246.0,0,0,0,0,0,164.0,0,1
1,1967.0,375.0,1,0,10,7,2.0,1,1,2,1,0,80.0,0,1
1,2208.0,11.0,1,0,2,7,665.0,1,0,0,0,0,100.0,0,1
1,2517.0,35.0,1,0,2,7,625.0,1,1,7,0,0,0.0,7059,1
0,4742.0,3.0,1,0,13,7,13875.0,1,1,2,1,0,519.0,1704,1
1,335.0,175.0,1,0,13,3,45.0,1,1,4,1,0,253.0,857,1
1,2767.0,1375.0,1,0,12,7,575.0,1,0,0,1,0,487.0,500,1
0,5842.0,21.0,1,0,6,0,10.0,1,1,13,0,0,0.0,6700,1
0,2067.0,1835.0,1,0,10,7,2085.0,1,1,5,0,0,220.0,2503,1
1,2617.0,25.0,1,0,6,0,0.0,1,0,0,1,0,0.0,0,1
1,2133.0,75.0,1,0,0,7,1415.0,1,1,1,0,0,80.0,9800,1
1,4283.0,4625.0,1,0,10,7,458.0,1,0,0,0,2,0.0,0,1
1,3817.0,10125.0,1,0,13,7,25.0,1,1,6,0,0,520.0,196,1
1,205.0,10.0,2,2,1,7,25.0,1,0,0,0,2,40.0,0,1
1,4825.0,25085.0,1,0,12,7,175.0,1,1,3,0,0,120.0,14,1
1,2833.0,5.0,1,0,12,7,11.0,1,0,0,1,0,70.0,0,1
0,1875.0,75.0,1,0,10,7,271.0,1,1,5,0,0,,26726,1
1,185.0,2.0,1,0,6,7,15.0,1,1,2,0,0,120.0,300,1
1,3317.0,304.0,2,2,1,3,204.0,1,1,1,1,0,180.0,18027,1
1,45.0,85.0,1,0,2,3,14.0,1,1,1,1,0,88.0,2000,1
0,1967.0,21.0,1,0,10,3,29.0,1,1,11,0,0,80.0,99,1
,245.0,1275.0,1,0,1,0,475.0,1,1,2,0,0,73.0,444,1
1,2183.0,11.0,1,0,13,7,29.0,1,1,6,0,0,121.0,0,1
1,4025.0,215.0,1,0,4,8,20.0,1,1,11,0,0,0.0,1200,1
1,4142.0,5.0,1,0,10,3,5.0,1,1,6,1,0,470.0,0,1
0,1783.0,11.0,1,0,13,3,1.0,1,1,11,0,0,0.0,3000,1
1,2317.0,11125.0,1,0,13,3,46.0,1,1,1,0,0,100.0,0,1
1,,625.0,1,0,8,7,25.0,0,0,0,0,0,380.0,2010,0
1,1817.0,1025.0,1,0,1,3,1085.0,0,0,0,0,0,320.0,13,0
1,20.0,11045.0,1,0,1,7,2.0,0,0,0,1,0,136.0,0,0
1,20.0,0.0,1,0,3,7,5.0,0,0,0,0,0,144.0,0,0
0,2075.0,954.0,1,0,6,7,4.0,0,0,0,0,0,200.0,1000,0
0,245.0,175.0,2,2,1,7,165.0,0,0,0,0,0,132.0,0,0
1,3275.0,2335.0,1,0,3,3,575.0,0,0,0,1,0,292.0,0,0
0,5217.0,0.0,2,2,5,2,0.0,0,0,0,0,0,0.0,0,0
0,4817.0,1335.0,1,0,6,6,335.0,0,0,0,0,0,0.0,120,0
0,2042.0,105.0,2,2,13,3,0.0,0,0,0,1,0,154.0,32,0
1,5075.0,585.0,1,0,5,2,0.0,0,0,0,0,0,145.0,0,0
1,1708.0,85.0,2,2,1,7,4.0,0,0,0,0,0,140.0,722,0
1,1833.0,121.0,2,2,4,1,0.0,0,0,0,0,0,100.0,0,0
0,32.0,6.0,1,0,3,7,125.0,0,0,0,0,0,272.0,0,0
1,5967.0,154.0,1,0,10,7,125.0,1,0,0,1,0,260.0,0,1
1,18.0,165.0,1,0,10,5,21.0,0,0,0,0,0,200.0,40,1
1,3758.0,0.0,,,,,0.0,0,0,0,0,1,,0,1
1,3233.0,25.0,1,0,1,7,125.0,0,0,0,1,0,280.0,0,0
1,1808.0,675.0,2,2,9,7,4.0,0,0,0,0,0,140.0,0,0
1,3825.0,10125.0,2,2,8,7,125.0,0,0,0,0,0,160.0,0,0
1,3067.0,25.0,1,0,2,3,225.0,0,0,0,1,2,340.0,0,0
1,1858.0,571.0,1,0,3,7,54.0,0,0,0,0,0,120.0,0,0
0,1917.0,5415.0,1,0,6,3,29.0,0,0,0,0,0,80.0,484,0
0,1817.0,10.0,2,2,10,3,165.0,0,0,0,0,0,340.0,0,0
1,2458.0,135.0,2,2,5,2,0.0,0,0,0,0,0,,0,0
1,1625.0,835.0,1,0,9,7,85.0,1,0,0,0,2,200.0,0,0
1,2117.0,875.0,2,2,1,3,25.0,0,0,0,0,0,280.0,204,0
1,2392.0,585.0,2,2,2,3,125.0,0,0,0,0,0,240.0,1,0
1,1767.0,446.0,1,0,1,7,25.0,0,0,0,0,2,80.0,0,0
0,165.0,125.0,1,0,10,7,25.0,0,1,1,0,0,108.0,98,0
1,2325.0,12625.0,1,0,1,7,125.0,0,1,2,0,0,0.0,5552,0
1,1758.0,10.0,1,0,12,3,165.0,0,1,1,0,0,120.0,1,0
0,,15.0,1,0,5,2,0.0,0,1,2,1,0,200.0,105,0
1,295.0,58.0,1,0,12,7,29.0,0,1,1,0,0,340.0,2803,0
1,1883.0,415.0,2,2,1,7,165.0,0,1,1,0,0,200.0,1,0
0,2175.0,175.0,2,2,7,4,0.0,0,0,0,0,0,160.0,0,0
1,23.0,75.0,1,0,9,7,5.0,0,0,0,1,2,320.0,0,0
0,1825.0,10.0,1,0,12,7,1.0,0,1,1,0,0,120.0,1,0
1,2542.0,54.0,1,0,12,7,165.0,0,1,1,0,0,272.0,444,0
1,3575.0,2415.0,1,0,12,7,125.0,0,1,2,0,0,220.0,1,0
0,1608.0,335.0,1,0,5,2,0.0,0,1,1,0,0,160.0,126,0
0,3192.0,3125.0,1,0,5,2,304.0,0,1,2,1,0,200.0,4,0
1,6917.0,9.0,1,0,5,2,4.0,0,1,1,0,0,70.0,6,0
1,3292.0,25.0,1,0,0,7,175.0,0,1,2,1,0,720.0,0,0
1,1633.0,275.0,1,0,0,7,665.0,0,1,1,0,0,80.0,21,0
1,2217.0,12125.0,1,0,1,7,3335.0,0,1,2,1,0,180.0,173,0
0,5758.0,2.0,1,0,5,2,65.0,0,1,1,0,0,0.0,10,0
1,1825.0,165.0,1,0,3,7,25.0,0,0,0,1,2,280.0,0,0
1,2342.0,1.0,1,0,1,7,5.0,0,0,0,1,2,280.0,0,0
0,1592.0,2875.0,1,0,10,7,85.0,0,0,0,0,0,120.0,0,0
0,2475.0,13665.0,1,0,10,3,15.0,0,0,0,0,0,280.0,1,0
1,4875.0,26335.0,2,2,5,2,0.0,1,0,0,1,0,0.0,0,0
1,235.0,275.0,1,0,5,2,45.0,0,0,0,0,0,160.0,25,0
1,1858.0,1029.0,1,0,5,2,415.0,0,0,0,0,0,80.0,0,0
1,2775.0,129.0,1,0,8,3,25.0,0,0,0,1,2,140.0,0,0
0,3175.0,3.0,2,2,7,4,0.0,0,0,0,0,0,160.0,20,0
0,2483.0,45.0,1,0,12,7,1.0,0,0,0,1,0,360.0,6,0
1,19.0,175.0,2,2,1,7,2335.0,0,0,0,1,0,112.0,6,0
0,1633.0,21.0,1,0,0,7,125.0,0,0,0,0,0,200.0,1,0
0,1858.0,10.0,1,0,3,7,415.0,0,0,0,0,0,80.0,42,0
1,1625.0,0.0,2,2,0,7,25.0,0,0,0,0,0,60.0,0,0
1,23.0,75.0,1,0,9,7,5.0,1,0,0,1,2,320.0,0,0
1,2117.0,25.0,2,2,1,3,25.0,0,0,0,0,0,280.0,204,0
1,175.0,22.0,0,1,5,6,0.0,0,0,0,1,1,450.0,100000,1
1,1917.0,0.0,2,2,9,0,0.0,0,0,0,1,2,500.0,1,1
1,3675.0,125.0,2,2,1,7,15.0,0,0,0,1,0,232.0,113,1
1,2125.0,15.0,1,0,12,7,15.0,0,0,0,0,0,150.0,8,1
0,1808.0,375.0,0,1,2,2,10.0,0,0,0,1,2,300.0,0,1
0,3367.0,375.0,1,0,2,7,375.0,0,0,0,0,0,300.0,44,1
1,4858.0,205.0,2,2,8,7,25.0,1,1,11,0,0,380.0,2732,1
1,3367.0,125.0,1,0,12,7,1165.0,0,0,0,0,0,120.0,0,0
0,295.0,1085.0,2,2,13,7,1.0,0,0,0,0,0,280.0,13,0
1,3017.0,1085.0,2,2,1,7,4.0,0,0,0,0,0,170.0,179,0
,4083.0,35.0,1,0,6,0,5.0,0,0,0,0,2,1160.0,0,0
1,3483.0,25.0,2,2,12,7,3.0,0,0,0,0,2,200.0,0,0
1,,4.0,2,2,6,7,85.0,0,0,0,1,0,411.0,0,0
1,2042.0,0.0,,,,,0.0,0,0,0,0,1,,0,0
0,3325.0,25.0,2,2,1,7,25.0,0,0,0,1,0,0.0,2,0
1,3408.0,25.0,1,0,1,7,1.0,0,0,0,0,0,460.0,16,0
0,2525.0,125.0,1,0,3,7,1.0,0,0,0,1,0,180.0,1062,0
1,3475.0,25.0,1,0,2,0,5.0,0,0,0,0,0,348.0,0,0
1,2767.0,75.0,1,0,10,3,165.0,0,0,0,1,0,220.0,251,0
1,4733.0,65.0,1,0,1,7,1.0,0,0,0,1,0,0.0,228,0
0,3483.0,125.0,2,2,6,3,5.0,0,0,0,1,0,160.0,0,0
0,3325.0,3.0,2,2,0,7,2.0,0,0,0,0,0,180.0,0,0
1,28.0,3.0,1,0,12,7,75.0,0,0,0,1,0,300.0,67,0
